trail_name,length,difficulty,trail_link,city,popularity,rating,local_club,tot_climb,tot_descent,ave_grade,max_grade,max_elevation,min_elevation,dog_policy,e_bike_policy
dynamite trail,2.3,INTERMEDIATE,https://www.mtbproject.com/trail/4532598/dynamite-trail,Queen Creek,0.8764397905759163,4.0,Maricopa County Parks,338.0,163.0,4.0,20.0,1894.0,1617.0,Unknown,Allowed
estrella foothills loop,7.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7012975/estrella-foothills-loop,Goodyear,0.875392670157068,3.9,West Valley Trail Alliance,509.0,497.0,3.0,11.0,1292.0,1038.0,Unknown,Unknown
hawes trail,2.1,DIFFICULT,https://www.mtbproject.com/trail/666131/hawes-trail,Apache Junction,0.8743455497382199,4.3,USFS - Tonto National Forest Office,57.0,481.0,5.0,12.0,2031.0,1607.0,Unknown,Unknown
yeager cabin trail #111,2.0,INTERMEDIATE,https://www.mtbproject.com/trail/7003735/yeager-cabin-trail-111,Verde Village,0.8732984293193717,4.6,Prescott Mountain Bike Alliance,133.0,517.0,6.0,25.0,7188.0,6690.0,Unknown,Unknown
arizona trail (snowbowl road to aspen corner),4.8,INTERMEDIATE,https://www.mtbproject.com/trail/936868/arizona-trail-snowbowl-road-to-aspen-corner,Flagstaff,0.8722513089005235,4.2,USFS - Coconino National Forest Office,1235.0,62.0,5.0,14.0,8842.0,7665.0,Unknown,Unknown
painter boy,4.9,INTERMEDIATE,https://www.mtbproject.com/trail/7024990/painter-boy,Catalina,0.8712041884816754,4.7,,525.0,256.0,3.0,13.0,4349.0,4016.0,Unknown,Unknown
moby #737,2.0,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7017743/moby-737,Prescott,0.8701570680628272,4.7,Prescott Mountain Bike Alliance,69.0,481.0,5.0,24.0,6868.0,6435.0,Unknown,Unknown
pyramid,1.3,DIFFICULT,https://www.mtbproject.com/trail/7038544/pyramid,West Sedona,0.869109947643979,4.3,,38.0,288.0,5.0,22.0,4314.0,4063.0,Unknown,Unknown
ryan's trail,3.4,INTERMEDIATE,https://www.mtbproject.com/trail/7011359/ryans-trail,Yuma,0.8680628272251308,4.7,Desert Mountain Bikers of Yuma,326.0,114.0,2.0,12.0,408.0,196.0,Unknown,Unknown
saguaro trail,3.2,DIFFICULT,https://www.mtbproject.com/trail/7034858/saguaro-trail,Fountain Hills,0.8670157068062827,4.4,,332.0,475.0,5.0,17.0,1751.0,1370.0,,Unknown
holbert trail,2.5,VERY DIFFICULT,https://www.mtbproject.com/trail/4865928/holbert-trail,Guadalupe,0.8659685863874346,4.5,City of Phoenix - Trails and Desert Preserves,10.0,1043.0,8.0,25.0,2397.0,1362.0,Leashed,Allowed
50 year trail segment,6.8,INTERMEDIATE,https://www.mtbproject.com/trail/4761012/50-year-trail-segment,Oro Valley,0.8649214659685864,3.4,,720.0,165.0,2.0,11.0,3201.0,2643.0,Unknown,Unknown
saddle trail,1.4,DIFFICULT,https://www.mtbproject.com/trail/666170/saddle-trail,Fountain Hills,0.8638743455497382,4.5,USFS - Tonto National Forest Office,89.0,271.0,5.0,17.0,1790.0,1577.0,Unknown,Unknown
huckaby,3.1,DIFFICULT,https://www.mtbproject.com/trail/4920206/huckaby,Sedona,0.86282722513089,4.2,Verde Valley Cyclists Coalition,537.0,465.0,6.0,23.0,4539.0,4290.0,Unknown,Unknown
buena vista trail #637,10.1,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7037214/buena-vista-trail-637,Show Low,0.8617801047120419,4.4,,1160.0,1196.0,4.0,18.0,6816.0,6526.0,,Unknown
snake dance loop,2.0,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7009763/snake-dance-loop,Vail,0.8607329842931937,3.9,,60.0,61.0,1.0,4.0,2935.0,2894.0,Unknown,Unknown
deadmans pass,1.3,INTERMEDIATE,https://www.mtbproject.com/trail/4958823/deadmans-pass,West Sedona,0.8596858638743455,4.1,Verde Valley Cyclists Coalition,196.0,63.0,4.0,7.0,4705.0,4518.0,Unknown,Unknown
go john trail,5.7,DIFFICULT,https://www.mtbproject.com/trail/7032557/go-john-trail,Cave Creek,0.8586387434554974,3.9,,763.0,758.0,5.0,14.0,2522.0,2124.0,Leashed,Allowed
submarine rock trail,0.8,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4915570/submarine-rock-trail,Sedona,0.8575916230366492,4.2,Verde Valley Cyclists Coalition,77.0,54.0,3.0,9.0,4471.0,4397.0,Unknown,Unknown
girdner trail,5.1,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4943363/girdner-trail,West Sedona,0.856544502617801,3.3,Verde Valley Cyclists Coalition,398.0,494.0,3.0,12.0,4601.0,4250.0,Unknown,Unknown
javelina canyon trail,1.9,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4608470/javelina-canyon-trail,Guadalupe,0.8554973821989529,3.9,City of Phoenix - Trails and Desert Preserves,387.0,33.0,4.0,11.0,1613.0,1247.0,Unknown,Allowed
walnut meadows loop,4.0,EASY,https://www.mtbproject.com/trail/921335/walnut-meadows-loop,Flagstaff,0.8544502617801046,4.2,Flagstaff Biking Organization,153.0,156.0,1.0,9.0,6866.0,6797.0,Unknown,Unknown
lower corona de loma,1.0,INTERMEDIATE,https://www.mtbproject.com/trail/3589489/lower-corona-de-loma,Guadalupe,0.8534031413612565,4.1,City of Phoenix - Trails and Desert Preserves,127.0,144.0,5.0,18.0,1615.0,1477.0,Unknown,Allowed
rim trail,10.4,INTERMEDIATE,https://www.mtbproject.com/trail/7026481/rim-trail,Page,0.8523560209424084,4.2,City of Page Recreation Department,354.0,354.0,1.0,17.0,4343.0,4052.0,Unknown,Unknown
mormon loop trail,1.5,DIFFICULT,https://www.mtbproject.com/trail/7020539/mormon-loop-trail,Guadalupe,0.8513089005235602,4.3,City of Phoenix - Trails and Desert Preserves,35.0,416.0,6.0,21.0,1992.0,1579.0,Leashed,Allowed
maricopa trail: white tank - grand avenue,12.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7010993/maricopa-trail-white-tank-grand-avenue,Citrus Park,0.850261780104712,4.1,AZ State Land Department,51.0,133.0,0.0,4.0,1419.0,1337.0,Unknown,Allowed
scorpion,2.1,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7038545/scorpion,West Sedona,0.8492146596858638,3.8,,39.0,447.0,4.0,12.0,4474.0,4050.0,Unknown,Unknown
bones trail,5.8,INTERMEDIATE,https://www.mtbproject.com/trail/5400419/bones-trail,Cottonwood,0.8481675392670157,4.1,Verde Valley Cyclists Coalition,730.0,169.0,3.0,11.0,4079.0,3475.0,Unknown,Unknown
outer limits,6.3,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7051886/outer-limits,West Sedona,0.8471204188481676,4.3,,486.0,615.0,3.0,13.0,4594.0,4135.0,Unknown,Unknown
long canyon trail,1.1,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/4959420/long-canyon-trail,West Sedona,0.8460732984293193,4.0,Verde Valley Cyclists Coalition,10.0,137.0,2.0,8.0,4654.0,4521.0,Unknown,Unknown
ground control,0.8,DIFFICULT,https://www.mtbproject.com/trail/7052660/ground-control,West Sedona,0.8450261780104712,4.3,,87.0,240.0,8.0,23.0,4713.0,4495.0,Leashed,Not Allowed
loop trail - walnut canyon segment,8.8,INTERMEDIATE,https://www.mtbproject.com/trail/1006602/loop-trail-walnut-canyon-segment,Flagstaff,0.8439790575916231,3.8,Flagstaff Biking Organization,480.0,584.0,2.0,11.0,7035.0,6839.0,Off-leash,Unknown
chipmunk springs,7.7,INTERMEDIATE,https://www.mtbproject.com/trail/7007978/chipmunk-springs,Pinetop-Lakeside,0.8429319371727748,4.3,Pinetop-Lakeside TRACKS,720.0,147.0,2.0,11.0,7810.0,7230.0,Unknown,Unknown
chuckwagon trail,2.4,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7035761/chuckwagon-trail,Carefree,0.8418848167539267,4.4,,51.0,202.0,2.0,5.0,2868.0,2717.0,Leashed,Not Allowed
tech ridge,1.1,DIFFICULT,https://www.mtbproject.com/trail/6451842/tech-ridge,Kingman,0.8408376963350785,4.4,,131.0,44.0,3.0,13.0,3960.0,3842.0,Unknown,Unknown
trail 100 - east,3.8,INTERMEDIATE,https://www.mtbproject.com/trail/4879142/trail-100-east,Paradise Valley,0.8397905759162303,3.5,City of Phoenix - Trails and Desert Preserves,326.0,322.0,3.0,10.0,1650.0,1395.0,Unknown,Unknown
cactus forest trail,2.6,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7015496/cactus-forest-trail,Tanque Verde,0.8387434554973822,4.1,,218.0,32.0,2.0,6.0,3093.0,2905.0,No Dogs,Not Allowed
pine-strawberry trail,4.5,INTERMEDIATE,https://www.mtbproject.com/trail/7034644/pine-strawberry-trail,Pine,0.837696335078534,4.5,,811.0,564.0,6.0,19.0,6028.0,5689.0,,Unknown
big park loop,2.1,INTERMEDIATE,https://www.mtbproject.com/trail/4922861/big-park-loop,Village of Oak Creek (Big Park),0.8366492146596858,3.7,Verde Valley Cyclists Coalition,132.0,128.0,2.0,6.0,4285.0,4162.0,Unknown,Unknown
badger brawl trail,3.4,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7004150/badger-brawl-trail,Cave Creek,0.8356020942408376,4.1,,20.0,145.0,1.0,3.0,1858.0,1726.0,Leashed,Unknown
cholla mountain loop,3.1,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/4857187/cholla-mountain-loop,Carefree,0.8335078534031414,4.0,City of Scottsdale,204.0,207.0,3.0,7.0,3011.0,2806.0,Unknown,Not Allowed
vista trail,1.6,INTERMEDIATE,https://www.mtbproject.com/trail/7035221/vista-trail,Prescott,0.8324607329842932,4.5,Prescott Mountain Bike Alliance,313.0,15.0,4.0,11.0,5935.0,5635.0,Leashed,Unknown
sunset loop trail,2.1,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7044433/sunset-loop-trail,Lake Montezuma,0.831413612565445,4.5,,113.0,114.0,2.0,5.0,3811.0,3701.0,Unknown,Unknown
tech loop,0.8,DIFFICULT,https://www.mtbproject.com/trail/7025312/tech-loop,Gold Camp,0.8303664921465969,4.5,AZ State Land Department,52.0,54.0,3.0,7.0,2173.0,2123.0,Unknown,Unknown
ridgeline trail,2.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/5506519/ridgeline-trail,Catalina,0.8293193717277487,4.5,"Pima County - Natural Resources, Parks and Recreation",11.0,628.0,5.0,15.0,4212.0,3594.0,Unknown,Unknown
russ t. fender,0.9,INTERMEDIATE,https://www.mtbproject.com/trail/7036139/russ-t-fender,Prescott,0.8282722513089005,4.5,Prescott Mountain Bike Alliance,201.0,12.0,5.0,12.0,5947.0,5746.0,Leashed,Unknown
ridge trail (difficult),1.4,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7013033/ridge-trail-difficult,Casa Grande,0.8272251308900523,4.5,Casa Grande Parks & Recreation,122.0,190.0,4.0,16.0,1818.0,1642.0,Leashed,Allowed
8-ball,1.7,INTERMEDIATE,https://www.mtbproject.com/trail/7011802/8-ball,Fortuna Foothills,0.8261780104712042,4.5,Desert Mountain Bikers of Yuma,55.0,240.0,3.0,10.0,627.0,387.0,Unknown,Unknown
razorback,0.7,DIFFICULT,https://www.mtbproject.com/trail/7042855/razorback,Fortuna Foothills,0.825130890052356,4.5,,8.0,176.0,5.0,12.0,491.0,323.0,Unknown,Unknown
bunny's revenge,1.7,EASY,https://www.mtbproject.com/trail/7009764/bunnys-revenge,Vail,0.8240837696335078,3.9,,30.0,31.0,1.0,3.0,2938.0,2907.0,Unknown,Unknown
200 trail,3.9,DIFFICULT,https://www.mtbproject.com/trail/7017422/200-trail,Payson,0.8230366492146597,4.1,USFS - Tonto National Forest Office,462.0,582.0,5.0,16.0,5021.0,4769.0,Unknown,Unknown
south diablo trail,1.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7037296/south-diablo-trail,Carefree,0.8219895287958114,4.1,City of Scottsdale,64.0,136.0,2.0,6.0,3004.0,2898.0,Leashed,Not Allowed
sketch,1.3,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7013469/sketch,West Sedona,0.8209424083769633,4.1,Verde Valley Cyclists Coalition,156.0,175.0,5.0,21.0,4333.0,4239.0,Unknown,Unknown
kellog/incinerator ridge,2.1,VERY DIFFICULT,https://www.mtbproject.com/trail/683027/kellogincinerator-ridge,Tanque Verde,0.8198952879581152,4.0,Sonoran Desert Mountain Bicyclists,70.0,985.0,9.0,39.0,8293.0,7378.0,Unknown,Unknown
rattler trail,5.1,DIFFICULT,https://www.mtbproject.com/trail/7015753/rattler-trail,Kingman,0.8188481675392669,4.0,,852.0,211.0,4.0,12.0,4283.0,3642.0,Leashed,Unknown
hohokam trail,3.6,INTERMEDIATE,https://www.mtbproject.com/trail/7037757/hohokam-trail,Vail,0.8178010471204188,3.9,,339.0,159.0,3.0,11.0,3752.0,3536.0,Leashed,Unknown
balancing rock trail #349,3.2,INTERMEDIATE,https://www.mtbproject.com/trail/7006905/balancing-rock-trail-349,Williamson,0.8167539267015707,4.2,Prescott Mountain Bike Alliance,276.0,422.0,4.0,10.0,5931.0,5597.0,Unknown,Unknown
mormon trail,1.1,DIFFICULT,https://www.mtbproject.com/trail/7020540/mormon-trail,Guadalupe,0.8157068062827225,4.2,,712.0,0.0,12.0,34.0,1986.0,1274.0,Leashed,Unknown
tonto tank trail,2.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7014397/tonto-tank-trail,Rio Verde,0.8146596858638744,4.2,,0.0,434.0,3.0,5.0,2299.0,1865.0,Leashed,Allowed
dixie mine trail,5.0,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/5400065/dixie-mine-trail,Fountain Hills,0.8136125654450261,4.2,,445.0,458.0,3.0,7.0,2387.0,1998.0,Unknown,Allowed
spent spade,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/7032893/spent-spade,Buckeye,0.812565445026178,4.3,West Valley Trail Alliance,0.0,62.0,2.0,6.0,1128.0,1065.0,Leashed,Unknown
anasazi loop,1.3,EASY,https://www.mtbproject.com/trail/921173/anasazi-loop,Flagstaff,0.8115183246073299,4.2,Flagstaff Biking Organization,20.0,62.0,1.0,3.0,6805.0,6760.0,Unknown,Unknown
sunrise trail,4.4,DIFFICULT,https://www.mtbproject.com/trail/4035016/sunrise-trail,Fountain Hills,0.8104712041884816,3.8,Maricopa County Parks,1120.0,952.0,9.0,30.0,2850.0,1774.0,Leashed,Not Allowed
thunder mountain,1.9,DIFFICULT,https://www.mtbproject.com/trail/7038548/thunder-mountain,West Sedona,0.8094240837696335,3.9,Verde Valley Cyclists Coalition,286.0,240.0,5.0,25.0,4796.0,4580.0,Unknown,Unknown
hermit road greenway,2.5,EASY,https://www.mtbproject.com/trail/7012952/hermit-road-greenway,Grand Canyon Village,0.8083769633507853,4.2,,76.0,159.0,2.0,7.0,6820.0,6726.0,Unknown,Unknown
window rock loop,1.2,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7017449/window-rock-loop,Catalina,0.8073298429319371,4.2,,26.0,85.0,2.0,4.0,3718.0,3653.0,Unknown,Unknown
branding iron trail,0.9,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7012588/branding-iron-trail,Carefree,0.806282722513089,4.2,City of Scottsdale,98.0,5.0,2.0,6.0,2996.0,2899.0,Unknown,Not Allowed
cone mountain trail,1.9,INTERMEDIATE,https://www.mtbproject.com/trail/7009370/cone-mountain-trail,Carefree,0.8052356020942408,4.0,City of Scottsdale,163.0,129.0,3.0,8.0,2700.0,2599.0,Leashed,Not Allowed
high desert trail,4.3,INTERMEDIATE,https://www.mtbproject.com/trail/7023665/high-desert-trail,Carefree,0.8041884816753926,4.2,,250.0,110.0,2.0,4.0,2928.0,2734.0,Leashed,Not Allowed
continental loop,1.8,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/920880/continental-loop,Flagstaff,0.8031413612565445,4.3,USFS - Coconino National Forest Office,66.0,68.0,1.0,5.0,6865.0,6804.0,Unknown,Unknown
tortolita access trail,2.9,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7034460/tortolita-access-trail,Catalina,0.8020942408376963,4.2,,151.0,100.0,2.0,8.0,3092.0,2963.0,Unknown,Unknown
bo's loop,1.6,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7056287/bos-loop,Tanque Verde,0.8010471204188482,4.3,,89.0,56.0,2.0,5.0,2837.0,2790.0,Unknown,Not Allowed
double butte loop,2.3,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7008979/double-butte-loop,Tempe Junction,0.7999999999999999,3.4,City of Phoenix - Trails and Desert Preserves,114.0,113.0,2.0,5.0,1357.0,1244.0,Leashed,Unknown
last frontier,4.3,DIFFICULT,https://www.mtbproject.com/trail/7013615/last-frontier,West Sedona,0.7989528795811518,3.7,Verde Valley Cyclists Coalition,319.0,581.0,4.0,18.0,4453.0,4123.0,Unknown,Unknown
teacup,2.1,DIFFICULT,https://www.mtbproject.com/trail/4964091/teacup,West Sedona,0.7979057591623037,3.7,Verde Valley Cyclists Coalition,201.0,289.0,4.0,15.0,4683.0,4468.0,Unknown,Unknown
willow trail #347,6.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4909174/willow-trail-347,Prescott,0.7968586387434555,4.0,,496.0,790.0,4.0,18.0,5889.0,5189.0,Unknown,Unknown
scenic trail,3.5,INTERMEDIATE,https://www.mtbproject.com/trail/7011563/scenic-trail,Rio Verde,0.7958115183246073,3.7,Maricopa County Parks,243.0,272.0,3.0,12.0,2003.0,1746.0,Unknown,Allowed
jedi trail,1.5,DIFFICULT,https://www.mtbproject.com/trail/4236309/jedi-trail,Flagstaff,0.7947643979057591,3.9,Flagstaff Biking Organization,59.0,366.0,5.0,19.0,8350.0,8013.0,Unknown,Unknown
feldmeier trail #330,2.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7007536/feldmeier-trail-330,Prescott,0.793717277486911,3.9,Prescott Mountain Bike Alliance,81.0,489.0,4.0,11.0,6126.0,5708.0,Unknown,Unknown
bell pass trail,3.3,DIFFICULT,https://www.mtbproject.com/trail/6535101/bell-pass-trail,Fountain Hills,0.7926701570680628,4.0,Desert Foothills Mountain Bike Association,1187.0,622.0,10.0,35.0,3197.0,2021.0,Unknown,Not Allowed
whiskey bottle trail,3.1,INTERMEDIATE,https://www.mtbproject.com/trail/7009191/whiskey-bottle-trail,Rio Verde,0.7916230366492146,3.9,City of Scottsdale,287.0,64.0,2.0,9.0,2770.0,2548.0,Leashed,Not Allowed
pass mountain trail,7.2,DIFFICULT,https://www.mtbproject.com/trail/5186330/pass-mountain-trail,Apache Junction,0.7905759162303665,3.0,,1141.0,1139.0,6.0,39.0,2632.0,1889.0,Unknown,Unknown
iron king trail,4.2,EASY,https://www.mtbproject.com/trail/7001408/iron-king-trail,Prescott Valley,0.7895287958115182,3.9,Prescott Mountain Bike Alliance,217.0,87.0,1.0,3.0,5195.0,4999.0,Leashed,Unknown
warpaint loop,1.6,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/5371207/warpaint-loop,Guadalupe,0.7884816753926701,3.7,City of Phoenix - Trails and Desert Preserves,95.0,103.0,2.0,4.0,1476.0,1383.0,Unknown,Allowed
blevins,3.1,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/4365245/blevins,Apache Junction,0.787434554973822,3.6,Maricopa County Parks,135.0,137.0,2.0,5.0,1898.0,1802.0,Unknown,Allowed
136th st. express,7.0,EASY,https://www.mtbproject.com/trail/7009300/136th-st-express,Rio Verde,0.7863874345549737,4.0,City of Scottsdale,260.0,59.0,1.0,4.0,2698.0,2494.0,Leashed,Not Allowed
ironwood trail,4.9,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7000586/ironwood-trail,Tucson Estates,0.7853403141361256,3.9,Sonoran Desert Mountain Bicyclists,353.0,7.0,1.0,6.0,2775.0,2428.0,Unknown,Unknown
coachwhip trail,2.6,INTERMEDIATE,https://www.mtbproject.com/trail/3570112/coachwhip-trail,Fountain Hills,0.7842931937172775,4.0,,215.0,350.0,4.0,9.0,2433.0,2176.0,Unknown,Allowed
#297 smith ravine trail,2.9,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4575360/297-smith-ravine-trail,Prescott,0.7832460732984293,4.0,Prescott Mountain Bike Alliance,1040.0,156.0,8.0,15.0,6953.0,6070.0,Unknown,Unknown
ramshead,1.1,INTERMEDIATE,https://www.mtbproject.com/trail/4969443/ramshead,West Sedona,0.7821989528795812,4.0,Verde Valley Cyclists Coalition,84.0,76.0,3.0,6.0,4092.0,4043.0,Unknown,Unknown
moon rock,1.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/4210312/moon-rock,Apache Junction,0.7811518324607329,3.9,Maricopa County Parks,28.0,73.0,1.0,3.0,1871.0,1798.0,Unknown,Allowed
old post trail,2.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4940467/old-post-trail,West Sedona,0.7801047120418848,3.6,,461.0,191.0,5.0,10.0,4430.0,4029.0,Unknown,Unknown
toothaker,4.2,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7002869/toothaker,Goodyear,0.7790575916230367,3.6,West Valley Trail Alliance,371.0,199.0,3.0,12.0,1347.0,1028.0,Unknown,Allowed
skywalker trail #669,1.9,INTERMEDIATE,https://www.mtbproject.com/trail/7046428/skywalker-trail-669,West Sedona,0.7780104712041884,3.8,,234.0,229.0,5.0,13.0,4575.0,4361.0,Unknown,Unknown
cliff walk trail,2.9,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7004149/cliff-walk-trail,Cave Creek,0.7769633507853403,4.0,,118.0,25.0,1.0,5.0,1864.0,1749.0,Leashed,Unknown
bursera trail,3.0,DIFFICULT,https://www.mtbproject.com/trail/5824717/bursera-trail,Laveen,0.7759162303664922,3.7,City of Phoenix - Trails and Desert Preserves,901.0,612.0,10.0,27.0,1881.0,1310.0,Unknown,Allowed
upper brookbank,2.1,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/914207/upper-brookbank,Flagstaff,0.7748691099476439,4.0,Flagstaff Biking Organization,499.0,190.0,6.0,22.0,8691.0,8325.0,Unknown,Unknown
butterfield,2.6,INTERMEDIATE,https://www.mtbproject.com/trail/7002877/butterfield,Goodyear,0.7738219895287958,4.0,Maricopa County Parks,318.0,132.0,3.0,10.0,1310.0,995.0,Unknown,Allowed
thumper,2.1,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/3616402/thumper,Cottonwood,0.7727748691099476,4.0,Arizona State Parks,98.0,350.0,4.0,11.0,3878.0,3556.0,Unknown,Unknown
maverick trail,1.5,INTERMEDIATE,https://www.mtbproject.com/trail/7023672/maverick-trail,Carefree,0.7717277486910994,3.8,,78.0,27.0,1.0,4.0,2797.0,2737.0,Leashed,Unknown
rainbow valley,4.4,INTERMEDIATE,https://www.mtbproject.com/trail/7002871/rainbow-valley,Goodyear,0.7706806282722513,3.9,West Valley Trail Alliance,620.0,449.0,5.0,15.0,1358.0,1026.0,Unknown,Allowed
middlegate trail,2.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4744021/middlegate-trail,Catalina,0.7696335078534031,3.5,Sonoran Desert Mountain Bicyclists,281.0,341.0,5.0,15.0,3503.0,3187.0,Unknown,Unknown
goat trail,0.3,DIFFICULT,https://www.mtbproject.com/trail/3637887/goat-trail,Guadalupe,0.768586387434555,3.9,City of Phoenix - Trails and Desert Preserves,7.0,191.0,11.0,19.0,1773.0,1589.0,Unknown,Allowed
bittersweet,2.0,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/6186277/bittersweet,Drexel Heights,0.7675392670157067,3.9,Sonoran Desert Mountain Bicyclists,148.0,100.0,2.0,15.0,2751.0,2662.0,Unknown,Unknown
lime kiln,2.6,INTERMEDIATE,https://www.mtbproject.com/trail/3616803/lime-kiln,Cottonwood,0.7664921465968586,4.0,Arizona State Parks,117.0,295.0,3.0,16.0,3608.0,3322.0,Unknown,Unknown
rock wren trail,2.0,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4881415/rock-wren-trail,Tucson Estates,0.7654450261780105,3.9,,99.0,157.0,2.0,10.0,2892.0,2783.0,Unknown,Unknown
lakeshore trail,1.8,DIFFICULT,https://www.mtbproject.com/trail/7012736/lakeshore-trail,Prescott Valley,0.7643979057591623,4.0,Prescott Mountain Bike Alliance,143.0,137.0,3.0,11.0,5219.0,5155.0,Leashed,Unknown
