trail_name,length,difficulty,trail_link,city,popularity,rating,local_club,tot_climb,tot_descent,ave_grade,max_grade,max_elevation,min_elevation,dog_policy,e_bike_policy
big mountain trail,5.7,DIFFICULT,https://www.mtbproject.com/trail/7026149/big-mountain-trail,"Alta, UT",0.8706896551724138,4.4,,1.0,2376.0,8.0,26.0,10834.0,8460.0,No Dogs,Unknown
blue loop,1.4,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7045115/blue-loop,"Fruit Heights, UT",0.8696120689655172,4.6,,168.0,171.0,5.0,13.0,4847.0,4676.0,Unknown,Unknown
downhill track,0.2,DIFFICULT,https://www.mtbproject.com/trail/7050698/downhill-track,"Logan, UT",0.8685344827586207,5.0,,1.0,4.0,1.0,1.0,4487.0,4484.0,Leashed,Not Allowed
main medium loop,0.2,INTERMEDIATE,https://www.mtbproject.com/trail/7050683/main-medium-loop,"Logan, UT",0.8674568965517242,5.0,"Logan City, UT - Parks and Recreation",1.0,1.0,0.0,1.0,4487.0,4485.0,Leashed,Not Allowed
west upper trail,1.1,VERY DIFFICULT,https://www.mtbproject.com/trail/7003139/west-upper-trail,"Maeser, UT",0.8663793103448276,5.0,BLM Utah - Vernal Office,0.0,552.0,10.0,16.0,7698.0,7146.0,Unknown,Unknown
main large loop,0.2,DIFFICULT,https://www.mtbproject.com/trail/7050675/main-large-loop,"Logan, UT",0.865301724137931,5.0,"Logan City, UT - Parks and Recreation",1.0,1.0,0.0,1.0,4486.0,4485.0,Leashed,Not Allowed
trail 365,2.0,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7047952/trail-365,"Liberty, UT",0.8642241379310345,4.8,,286.0,197.0,5.0,18.0,5809.0,5547.0,Leashed,Allowed
corvair,1.4,DIFFICULT,https://www.mtbproject.com/trail/5511358/corvair,"Park City, UT",0.8631465517241379,4.7,Mountain Trails Foundation,0.0,420.0,6.0,13.0,8849.0,8429.0,Unknown,Unknown
raven roll,1.7,EASY,https://www.mtbproject.com/trail/202697/raven-roll,"Moab, UT",0.8620689655172413,4.2,Moab Trails Alliance,33.0,118.0,2.0,6.0,6004.0,5901.0,No Dogs,Allowed
boulder dash,0.7,VERY DIFFICULT,https://www.mtbproject.com/trail/7040583/boulder-dash,"Cedar City, UT",0.8609913793103449,4.7,,288.0,58.0,10.0,22.0,6801.0,6513.0,Unknown,Unknown
perry canyon trail (grizzly peak),9.7,DIFFICULT,https://www.mtbproject.com/trail/7053908/perry-canyon-trail-grizzly-peak,"Perry, UT",0.8599137931034483,5.0,,4401.0,156.0,9.0,32.0,8759.0,4514.0,Unknown,Unknown
virgin river rim trail: strawberry point to cascade falls,10.9,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7021963/virgin-river-rim-trail-strawberry-point-to-cascade-falls,"Springdale, UT",0.8588362068965517,5.0,USFS - Dixie National Forest Office,1952.0,1283.0,6.0,23.0,9576.0,8414.0,Unknown,Unknown
long canyon road,7.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7051131/long-canyon-road,"Moab, UT",0.8577586206896551,5.0,,60.0,2200.0,6.0,21.0,6109.0,3969.0,Unknown,Unknown
blue lake trail #172,3.4,INTERMEDIATE,https://www.mtbproject.com/trail/7029555/blue-lake-trail-172,"Beaver, UT",0.8566810344827587,5.0,,0.0,1444.0,8.0,21.0,11108.0,9665.0,Off-leash,Unknown
tushar ridge #176,3.9,INTERMEDIATE,https://www.mtbproject.com/trail/7019956/tushar-ridge-176,"Junction, UT",0.8556034482758621,4.8,USFS - Fishlake National Forest Office,283.0,1443.0,8.0,34.0,10171.0,8866.0,Off-leash,Unknown
roller coaster,0.7,INTERMEDIATE,https://www.mtbproject.com/trail/7021416/roller-coaster,"Moab, UT",0.8545258620689655,4.1,,26.0,105.0,4.0,7.0,4460.0,4381.0,Leashed,Not Allowed
paradise canyon,3.0,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7005760/paradise-canyon,"Parowan, UT",0.853448275862069,5.0,Trail Alliance of Southern Utah (TASU),14.0,1599.0,10.0,36.0,10617.0,9033.0,Unknown,Unknown
beginner trail,3.7,INTERMEDIATE,https://www.mtbproject.com/trail/7028426/beginner-trail,"Kamas, UT",0.8523706896551724,5.0,,905.0,229.0,6.0,13.0,7423.0,6519.0,Off-leash,Unknown
blt,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/7053909/blt,"Snyderville, UT",0.8512931034482758,5.0,,257.0,63.0,5.0,12.0,6986.0,6729.0,Unknown,Not Allowed
virgin river rim trail: cascade falls to te-ah campground,6.9,INTERMEDIATE,https://www.mtbproject.com/trail/7021964/virgin-river-rim-trail-cascade-falls-to-te-ah-campground,"Parowan, UT",0.8502155172413793,5.0,USFS - Dixie National Forest Office,443.0,853.0,4.0,19.0,9763.0,9173.0,Unknown,Unknown
radke,1.5,DIFFICULT,https://www.mtbproject.com/trail/7053473/radke,"Kamas, UT",0.8491379310344828,5.0,,0.0,690.0,9.0,17.0,7195.0,6506.0,Off-leash,Unknown
white dog,0.4,EASY,https://www.mtbproject.com/trail/7029368/white-dog,"Alpine, UT",0.8480603448275862,5.0,,0.0,75.0,4.0,12.0,5394.0,5318.0,Unknown,Unknown
no worries,2.2,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7055309/no-worries,"Summit Park, UT",0.8469827586206896,5.0,,36.0,803.0,7.0,27.0,7665.0,6898.0,Unknown,Not Allowed
fs road 1674,1.3,DIFFICULT,https://www.mtbproject.com/trail/7032338/fs-road-1674,"Escalante, UT",0.8459051724137931,5.0,,432.0,0.0,6.0,13.0,8060.0,7628.0,,Unknown
tanner hollow - big john #058,2.0,DIFFICULT,https://www.mtbproject.com/trail/7029274/tanner-hollow-big-john-058,"Beaver, UT",0.8448275862068966,5.0,,665.0,338.0,10.0,20.0,10157.0,9519.0,Off-leash,Unknown
snow gauging trail,1.4,DIFFICULT,https://www.mtbproject.com/trail/7039037/snow-gauging-trail,"Cedar Hills, UT",0.84375,5.0,"USFS - Uinta, Wasatch & Cache National Forests Office",1.0,642.0,9.0,26.0,8161.0,7519.0,Unknown,Unknown
sheepherder hill trail #99 (stump jumper),4.7,DIFFICULT,https://www.mtbproject.com/trail/7055055/sheepherder-hill-trail-99-stump-jumper,"Elk Ridge, UT",0.8426724137931034,5.0,"USFS - Uinta, Wasatch & Cache National Forests Office",1153.0,248.0,6.0,17.0,8031.0,7126.0,Off-leash,Allowed
south fork dry fork,2.8,DIFFICULT,https://www.mtbproject.com/trail/7004224/south-fork-dry-fork,"Maeser, UT",0.8415948275862069,5.0,USFS - Ashley National Forest Office,0.0,1428.0,10.0,28.0,9071.0,7643.0,Unknown,Unknown
9k trail,5.7,INTERMEDIATE,https://www.mtbproject.com/trail/7055876/9k-trail,"Park City, UT",0.8405172413793103,5.0,Mountain Trails Foundation,908.0,527.0,5.0,20.0,9425.0,8960.0,Off-leash,Not Allowed
deer camp,1.3,INTERMEDIATE,https://www.mtbproject.com/trail/7015541/deer-camp,"Park City, UT",0.8394396551724138,5.0,,167.0,119.0,4.0,20.0,8989.0,8822.0,Unknown,Unknown
anticline access,0.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7012527/anticline-access,"Hurricane, UT",0.8383620689655172,5.0,,2.0,103.0,4.0,11.0,3075.0,2972.0,Unknown,Unknown
the farm - green trail,1.4,INTERMEDIATE,https://www.mtbproject.com/trail/7057991/the-farm-green-trail,"Farmington, UT",0.8372844827586207,5.0,,201.0,198.0,5.0,14.0,4760.0,4558.0,Unknown,Allowed
hardlick,0.8,DIFFICULT,https://www.mtbproject.com/trail/7057828/hardlick,"Herriman, UT",0.8362068965517242,5.0,"Herriman City, UT - Trails",1.0,403.0,9.0,24.0,6219.0,5817.0,Unknown,Unknown
borderline,1.7,INTERMEDIATE,https://www.mtbproject.com/trail/193114/borderline,"Moab, UT",0.8351293103448276,3.4,Moab Trail Mix,378.0,8.0,4.0,14.0,4747.0,4377.0,Leashed,Not Allowed
highlands trail,1.6,INTERMEDIATE,https://www.mtbproject.com/trail/7028647/highlands-trail,"Cedar City, UT",0.834051724137931,4.6,,9.0,266.0,3.0,9.0,7194.0,6937.0,Off-leash,Unknown
retail sale,6.2,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7002781/retail-sale,"Maeser, UT",0.8329741379310345,4.3,BLM Utah - Vernal Office,523.0,383.0,3.0,12.0,5353.0,5084.0,Off-leash,Unknown
vertigo,1.0,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7014697/vertigo,"Moab, UT",0.8318965517241379,3.9,Moab Trail Mix,64.0,170.0,4.0,12.0,4610.0,4464.0,Leashed,Unknown
yellow trail,0.6,DIFFICULT,https://www.mtbproject.com/trail/7002417/yellow-trail,"Hurricane, UT",0.8308189655172413,4.5,Trail Alliance of Southern Utah (TASU),21.0,44.0,2.0,8.0,5395.0,5359.0,Unknown,Unknown
dunestone,1.6,INTERMEDIATE,https://www.mtbproject.com/trail/193352/dunestone,"Moab, UT",0.8297413793103449,4.0,Moab Trail Mix,189.0,64.0,3.0,10.0,4572.0,4388.0,Leashed,Not Allowed
moose puddle,3.3,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7039000/moose-puddle,"Snyderville, UT",0.8286637931034483,4.8,Mountain Trails Foundation,18.0,1053.0,6.0,16.0,8035.0,7001.0,Leashed,Unknown
flying monkey trail,1.5,VERY DIFFICULT,https://www.mtbproject.com/trail/7003638/flying-monkey-trail,"Toquerville, UT",0.8275862068965517,4.6,,0.0,1024.0,13.0,40.0,4885.0,3861.0,Unknown,Unknown
little canyon,2.6,INTERMEDIATE,https://www.mtbproject.com/trail/195804/little-canyon,"Moab, UT",0.8265086206896551,3.9,Moab Trail Mix,95.0,321.0,3.0,8.0,4906.0,4654.0,Leashed,Not Allowed
jurassic,3.0,EASY,https://www.mtbproject.com/trail/4159434/jurassic,"Moab, UT",0.8254310344827587,3.7,,168.0,114.0,2.0,7.0,4683.0,4602.0,Leashed,Not Allowed
quail overlook,1.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7012532/quail-overlook,"Hurricane, UT",0.8243534482758621,4.8,,199.0,111.0,4.0,13.0,3082.0,2887.0,Unknown,Unknown
wahoo,1.6,INTERMEDIATE,https://www.mtbproject.com/trail/193286/wahoo,"Moab, UT",0.8232758620689655,4.0,Moab Trail Mix,206.0,210.0,5.0,10.0,4807.0,4598.0,Leashed,Not Allowed
precipice,0.9,INTERMEDIATE,https://www.mtbproject.com/trail/4041069/precipice,"Santa Clara, UT",0.822198275862069,4.3,Trail Alliance of Southern Utah (TASU),148.0,9.0,3.0,15.0,3294.0,3148.0,Unknown,Unknown
outer limits,0.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7013566/outer-limits,"Enoch, UT",0.8211206896551724,4.8,Trail Alliance of Southern Utah (TASU),6.0,32.0,2.0,4.0,5848.0,5816.0,Unknown,Unknown
sweet pea,0.3,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7013563/sweet-pea,"Enoch, UT",0.8200431034482758,4.8,Trail Alliance of Southern Utah (TASU),2.0,22.0,1.0,4.0,5888.0,5866.0,Unknown,Unknown
cryptobionic,3.3,INTERMEDIATE,https://www.mtbproject.com/trail/7008596/cryptobionic,"LaVerkin, UT",0.8189655172413793,4.1,,279.0,26.0,2.0,9.0,3919.0,3667.0,Unknown,Unknown
ant farm,0.5,INTERMEDIATE,https://www.mtbproject.com/trail/7006944/ant-farm,"Summit Park, UT",0.8178879310344828,4.5,,0.0,200.0,7.0,14.0,6733.0,6532.0,Unknown,Unknown
wild rose lower downhill,0.3,DIFFICULT,https://www.mtbproject.com/trail/5193881/wild-rose-lower-downhill,"North Salt Lake, UT",0.8168103448275862,4.4,"City of North Salt Lake, UT - Parks and Recreation",0.0,144.0,10.0,14.0,5416.0,5272.0,Unknown,Unknown
three falls trail,2.7,INTERMEDIATE,https://www.mtbproject.com/trail/7031801/three-falls-trail,"Alpine, UT",0.8157327586206896,4.6,,145.0,591.0,5.0,16.0,6261.0,5696.0,Unknown,Allowed
salt on the rim,1.0,DIFFICULT,https://www.mtbproject.com/trail/7008919/salt-on-the-rim,"Springdale, UT",0.8146551724137931,4.4,Trail Alliance of Southern Utah (TASU),120.0,74.0,4.0,13.0,4602.0,4522.0,Off-leash,Unknown
phosphate,3.7,INTERMEDIATE,https://www.mtbproject.com/trail/7024052/phosphate,"Midway, UT",0.8135775862068966,4.6,Utah State Parks,585.0,486.0,5.0,19.0,6769.0,6241.0,Unknown,Allowed
stucki springs trail,5.9,INTERMEDIATE,https://www.mtbproject.com/trail/4414519/stucki-springs-trail,"Santa Clara, UT",0.8125,3.9,Trail Alliance of Southern Utah (TASU),503.0,330.0,3.0,8.0,3343.0,2847.0,Unknown,Unknown
shortcut (sunnyside),0.4,INTERMEDIATE,https://www.mtbproject.com/trail/7013543/shortcut-sunnyside,"Enoch, UT",0.8114224137931034,4.6,Trail Alliance of Southern Utah (TASU),51.0,4.0,2.0,8.0,6029.0,5978.0,Unknown,Unknown
warner lake trail,2.2,DIFFICULT,https://www.mtbproject.com/trail/7008403/warner-lake-trail,"Moab, UT",0.8103448275862069,4.7,Moab Trail Mix,180.0,463.0,6.0,18.0,9627.0,9319.0,Leashed,Not Allowed
split rock loop,5.1,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7000545/split-rock-loop,"Syracuse, UT",0.8092672413793103,4.7,Utah State Parks,745.0,754.0,6.0,48.0,4866.0,4252.0,Unknown,Allowed
prospector trail,2.2,INTERMEDIATE,https://www.mtbproject.com/trail/7024055/prospector-trail,"Midway, UT",0.8081896551724138,4.7,Utah State Parks,161.0,239.0,3.0,8.0,6342.0,6195.0,Unknown,Allowed
south fork of little deer creek trail #252,3.7,INTERMEDIATE,https://www.mtbproject.com/trail/7007019/south-fork-of-little-deer-creek-trail-252,"Cedar Hills, UT",0.8071120689655172,4.7,,617.0,597.0,6.0,20.0,8073.0,7477.0,Unknown,Allowed
apex trail,1.6,INTERMEDIATE,https://www.mtbproject.com/trail/3736252/apex-trail,"Park City, UT",0.8060344827586207,4.7,,0.0,526.0,6.0,33.0,9299.0,8773.0,Unknown,Unknown
eagle rise main loop,2.2,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7027907/eagle-rise-main-loop,"Brigham City, UT",0.8049568965517242,4.5,Brigham City - Parks Division,288.0,193.0,4.0,17.0,5463.0,5175.0,Unknown,Unknown
right fork bunker creek trail,2.9,DIFFICULT,https://www.mtbproject.com/trail/7001778/right-fork-bunker-creek-trail,"Parowan, UT",0.8038793103448276,4.7,,0.0,1362.0,9.0,26.0,10517.0,9155.0,Unknown,Unknown
trail of endor,0.9,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7020004/trail-of-endor,"Junction, UT",0.802801724137931,4.7,Eagle Point Ski Resort,126.0,317.0,9.0,21.0,10537.0,10219.0,Off-leash,Unknown
clark's trail,1.3,INTERMEDIATE,https://www.mtbproject.com/trail/5936710/clarks-trail,"Draper, UT",0.8017241379310345,3.9,,606.0,0.0,9.0,14.0,5793.0,5187.0,Unknown,Allowed
ogden bst - 22nd to waterfall,2.3,INTERMEDIATE,https://www.mtbproject.com/trail/511668/ogden-bst-22nd-to-waterfall,"Ogden, UT",0.8006465517241379,3.9,,687.0,282.0,8.0,46.0,5254.0,4849.0,Unknown,Unknown
bennie creek trail #071,4.3,DIFFICULT,https://www.mtbproject.com/trail/7006475/bennie-creek-trail-071,"Woodland Hills, UT",0.7995689655172413,4.5,,1142.0,1441.0,11.0,42.0,7770.0,6330.0,Unknown,Unknown
kaysville mountain bike loop,2.3,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/5149227/kaysville-mountain-bike-loop,"Fruit Heights, UT",0.7984913793103449,4.0,"City of Kaysville, UT - Parks and Recreation",251.0,262.0,4.0,12.0,4992.0,4832.0,Unknown,Unknown
cowley's curse,2.3,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7047316/cowleys-curse,"Pleasant Grove, UT",0.7974137931034483,4.4,,205.0,205.0,3.0,12.0,5165.0,4982.0,Unknown,Unknown
scott's bypass,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/3735219/scotts-bypass,"Park City, UT",0.7963362068965517,4.4,Mountain Trails Foundation,265.0,3.0,4.0,9.0,9750.0,9488.0,Unknown,Unknown
magic carpet,1.3,INTERMEDIATE,https://www.mtbproject.com/trail/7008701/magic-carpet,"Hurricane, UT",0.7952586206896551,4.4,,12.0,55.0,1.0,2.0,5718.0,5672.0,Off-leash,Unknown
coyote trail,16.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7015308/coyote-trail,"Heber, UT",0.7941810344827587,4.0,,1837.0,2159.0,5.0,16.0,7608.0,5855.0,Unknown,Unknown
margarita trail,2.0,INTERMEDIATE,https://www.mtbproject.com/trail/7008985/margarita-trail,"Springdale, UT",0.7931034482758621,4.1,Trail Alliance of Southern Utah (TASU),167.0,21.0,2.0,6.0,4612.0,4460.0,Off-leash,Unknown
maverick,0.3,INTERMEDIATE,https://www.mtbproject.com/trail/174884/maverick,"Moab, UT",0.7920258620689655,3.7,,2.0,85.0,5.0,13.0,4663.0,4578.0,Leashed,Unknown
red canyon bike trail #33016,8.9,EASY,https://www.mtbproject.com/trail/7017046/red-canyon-bike-trail-33016,"Panguitch, UT",0.790948275862069,4.4,Trail Alliance of Southern Utah (TASU),777.0,191.0,2.0,9.0,7826.0,7090.0,Unknown,Unknown
hurricane rim trail,6.4,DIFFICULT,https://www.mtbproject.com/trail/4063969/hurricane-rim-trail,"Hurricane, UT",0.7898706896551724,3.7,Trail Alliance of Southern Utah (TASU),553.0,421.0,3.0,13.0,3789.0,3514.0,Unknown,Unknown
road to wos,3.2,INTERMEDIATE,https://www.mtbproject.com/trail/7028936/road-to-wos,"Summit Park, UT",0.7887931034482758,4.5,,653.0,226.0,5.0,20.0,7896.0,7319.0,Off-leash,Unknown
practice trail,1.3,INTERMEDIATE,https://www.mtbproject.com/trail/4217253/practice-trail,"Hurricane, UT",0.7877155172413793,4.2,Trail Alliance of Southern Utah (TASU),81.0,49.0,2.0,6.0,5211.0,5138.0,Unknown,Unknown
moab canyon paved path,9.0,EASY,https://www.mtbproject.com/trail/175698/moab-canyon-paved-path,"Moab, UT",0.7866379310344828,4.1,,674.0,145.0,2.0,7.0,4620.0,3970.0,Leashed,Not Allowed
top of the world jeep road,5.6,VERY DIFFICULT,https://www.mtbproject.com/trail/7044153/top-of-the-world-jeep-road,"Moab, UT",0.7855603448275862,4.5,BLM Utah - Moab Field Office,2031.0,613.0,9.0,21.0,7050.0,5058.0,Leashed,Allowed
ice box canyon,1.0,DIFFICULT,https://www.mtbproject.com/trail/570524/ice-box-canyon,"Wolf Creek, UT",0.7844827586206896,3.9,"USFS - Uinta, Wasatch & Cache National Forests Office",6.0,319.0,6.0,13.0,5512.0,5193.0,Unknown,Unknown
big water trail,1.5,INTERMEDIATE,https://www.mtbproject.com/trail/5860075/big-water-trail,"Snyderville, UT",0.7834051724137931,4.5,,566.0,7.0,7.0,26.0,8191.0,7632.0,Unknown,Unknown
chuckwalla trail,0.9,INTERMEDIATE,https://www.mtbproject.com/trail/7013261/chuckwalla-trail,"Santa Clara, UT",0.7823275862068966,3.9,BLM Utah - St. George Field Office,46.0,63.0,2.0,4.0,3059.0,2995.0,Off-leash,Unknown
skyline trail,20.8,DIFFICULT,https://www.mtbproject.com/trail/7006431/skyline-trail,"Wolf Creek, UT",0.78125,4.3,"USFS - Uinta, Wasatch & Cache National Forests Office",6928.0,2977.0,9.0,42.0,9637.0,4998.0,Unknown,Unknown
snake pit,2.4,INTERMEDIATE,https://www.mtbproject.com/trail/4414955/snake-pit,"Santa Clara, UT",0.7801724137931034,4.2,Trail Alliance of Southern Utah (TASU),26.0,242.0,2.0,4.0,3113.0,2871.0,Unknown,Unknown
goosebump,3.6,INTERMEDIATE,https://www.mtbproject.com/trail/6360481/goosebump,"Hurricane, UT",0.7790948275862069,4.1,Trail Alliance of Southern Utah (TASU),219.0,272.0,3.0,14.0,4025.0,3924.0,Unknown,Unknown
zoltar,0.7,INTERMEDIATE,https://www.mtbproject.com/trail/7002630/zoltar,"Moab, UT",0.7780172413793103,4.0,Moab Trail Mix,32.0,47.0,2.0,6.0,4612.0,4577.0,Leashed,Unknown
valley of the gods jeep road,17.0,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7017868/valley-of-the-gods-jeep-road,"Blanding, UT",0.7769396551724138,4.4,,563.0,1415.0,2.0,13.0,5301.0,4443.0,Leashed,Allowed
bonneville shoreline trail: north ogden,4.7,INTERMEDIATE,https://www.mtbproject.com/trail/760693/bonneville-shoreline-trail-north-ogden,"North Ogden, UT",0.7758620689655172,4.1,,738.0,503.0,5.0,26.0,5779.0,5095.0,Leashed,Unknown
ogden bst - 12th street to jumpoff canyon,3.8,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4159532/ogden-bst-12th-street-to-jumpoff-canyon,"Ogden, UT",0.7747844827586207,4.1,Bonneville Shoreline Trail,635.0,349.0,5.0,39.0,4978.0,4425.0,Unknown,Unknown
the barrel,0.4,DIFFICULT,https://www.mtbproject.com/trail/7006417/the-barrel,"Midway, UT",0.7737068965517242,4.4,Wasatch Trails Alliance,0.0,169.0,8.0,16.0,6020.0,5851.0,Unknown,Allowed
bar-b loop,2.3,DIFFICULT,https://www.mtbproject.com/trail/172865/bar-b-loop,"Moab, UT",0.7726293103448276,3.7,Moab Trail Mix,216.0,224.0,4.0,14.0,4817.0,4675.0,Leashed,Not Allowed
birch creek trail,2.4,INTERMEDIATE,https://www.mtbproject.com/trail/7031367/birch-creek-trail,"Smithfield, UT",0.771551724137931,4.1,,885.0,0.0,7.0,17.0,6244.0,5359.0,Off-leash,Unknown
twilight zone,2.5,INTERMEDIATE,https://www.mtbproject.com/trail/7013797/twilight-zone,"Enoch, UT",0.7704741379310345,4.3,Trail Alliance of Southern Utah (TASU),176.0,103.0,2.0,8.0,5922.0,5797.0,Unknown,Unknown
blacksmith fork river trail,4.0,INTERMEDIATE,https://www.mtbproject.com/trail/7028437/blacksmith-fork-river-trail,"Hyrum, UT",0.7693965517241379,3.9,"USFS - Uinta, Wasatch & Cache National Forests Office",345.0,36.0,2.0,11.0,5073.0,4762.0,Unknown,Unknown
black loop,1.3,DIFFICULT,https://www.mtbproject.com/trail/7045116/black-loop,"Fruit Heights, UT",0.7683189655172413,4.3,,170.0,172.0,5.0,16.0,4849.0,4677.0,Unknown,Unknown
rainbow downhill,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/4159801/rainbow-downhill,"Ogden, UT",0.7672413793103449,4.1,,29.0,354.0,6.0,19.0,4750.0,4411.0,Unknown,Unknown
handsome cabin boy (hcb),1.7,DIFFICULT,https://www.mtbproject.com/trail/7005645/handsome-cabin-boy-hcb,"Vernal, UT",0.7661637931034483,4.4,NUMB (Northeastern Utah Mountain Bikers),184.0,303.0,5.0,19.0,5983.0,5689.0,Unknown,Unknown
racetrack,6.8,INTERMEDIATE,https://www.mtbproject.com/trail/7018233/racetrack,"Maeser, UT",0.7650862068965517,4.3,NUMB (Northeastern Utah Mountain Bikers),452.0,451.0,3.0,10.0,6038.0,5606.0,Off-leash,Unknown
rim rock,3.1,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4568857/rim-rock,"Santa Clara, UT",0.7640086206896551,4.3,Trail Alliance of Southern Utah (TASU),429.0,123.0,3.0,8.0,3429.0,3044.0,Unknown,Unknown
sardine peak trail,4.6,INTERMEDIATE,https://www.mtbproject.com/trail/7003196/sardine-peak-trail,"Ogden, UT",0.7629310344827587,4.3,"USFS - Uinta, Wasatch & Cache National Forests Office",1152.0,379.0,6.0,20.0,7269.0,6129.0,Unknown,Unknown
rob's trail,2.1,INTERMEDIATE,https://www.mtbproject.com/trail/4180611/robs-trail,"Snyderville, UT",0.7618534482758621,4.1,Mountain Trails Foundation,774.0,42.0,7.0,42.0,7924.0,7182.0,Unknown,Unknown
nome,2.0,DIFFICULT,https://www.mtbproject.com/trail/7025313/nome,"Moab, UT",0.7607758620689655,4.3,Moab Trail Mix,191.0,379.0,5.0,14.0,5069.0,4738.0,Leashed,Unknown
coldwater canyon to bst,1.1,INTERMEDIATE,https://www.mtbproject.com/trail/7009593/coldwater-canyon-to-bst,"North Ogden, UT",0.759698275862069,4.3,"Weber County Government, Ogden, UT - Parks",401.0,0.0,7.0,15.0,5179.0,4778.0,Leashed,Unknown
rim runner,0.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4570116/rim-runner,"Santa Clara, UT",0.7586206896551724,4.3,Trail Alliance of Southern Utah (TASU),58.0,46.0,3.0,7.0,3448.0,3391.0,Unknown,Unknown
7-up singletrack option,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/7015576/7-up-singletrack-option,"Moab, UT",0.7575431034482758,4.3,Moab Trail Mix,45.0,102.0,5.0,10.0,5566.0,5464.0,Leashed,Not Allowed
hell canyon,2.9,VERY DIFFICULT,https://www.mtbproject.com/trail/7003217/hell-canyon,"Moab, UT",0.7564655172413793,4.5,Moab Trail Mix,77.0,2290.0,15.0,58.0,9140.0,6861.0,Leashed,Not Allowed
colorado river overlook trail,7.4,INTERMEDIATE,https://www.mtbproject.com/trail/7057150/colorado-river-overlook-trail,"Moab, UT",0.7553879310344828,4.5,,299.0,313.0,2.0,7.0,4908.0,4766.0,No Dogs,Allowed
flagstaff loop,1.8,INTERMEDIATE,https://www.mtbproject.com/trail/7001738/flagstaff-loop,"Park City, UT",0.7543103448275862,4.5,Mountain Trails Foundation,169.0,221.0,4.0,15.0,9009.0,8808.0,Unknown,Unknown
hotel rock trail,3.9,VERY DIFFICULT,https://www.mtbproject.com/trail/7020319/hotel-rock-trail,"Blanding, UT",0.7532327586206896,4.5,,1214.0,10.0,6.0,17.0,6196.0,4993.0,Unknown,Unknown
